file,concept,count
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Rodolfo Llinás,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Carl Langebaek,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Bienestar Familiar,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Yolanda Pulecio,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Global Bangemann Challenge,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Rivet,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Bernardo Gómez,8
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,María Clara Arboleda,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Luz Adriana Osorio,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Luz Adriana,9
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Pepe Toro,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Pedro Gómez,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,CIFE,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Navas,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Conécta-TE,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Mauricio Rodríguez,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Manuel,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Manuel Rodríguez,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Tec,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Venger,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Minitel,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Romero,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Hugo,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,RIE,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Francisco Rueda,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,ARPANET,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,ITEC,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Telecom,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Ángela Restrepo,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Llinás,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Sonia Cristina Prieto,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Sonia Cristina Prieto,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Germán,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,ICFES,6
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Margarita Peña,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Piedad Caballero,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Miriam Luisa Díaz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,José Tiberio Hernández,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Tiberio,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Rubí Casallas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Jorge Villalobos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,TI,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Rafael Gómez,6
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Fernando,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Alejandro Rico,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Hugo Sin,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,CERN,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Rafael,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Milú,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Sonia Cristina Prieto,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_en_Colombia_Olga_Mariño_20240126_100335_Meeting_Recording.docx.txt,Clemente Forero,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Internet,19
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,seguridad de la información,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Pedro Villegas,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Grupo Aval,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,interconectividad,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Uniandes,31
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telemática,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Roberto Soto Prieto,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Banco de la República,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Télex,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Chase Manhattan Bank,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Museo de Arte Moderno de Bogotá,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,sistemas electrónicos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Telecom,21
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Bancolombia,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,computador,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,IBM,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,terminal,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,llamada telefónica de larga distancia,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Banco de Occidente,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Banco Popular,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,data center,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,comunicaciones,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,llamadas de larga distancia,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,llamadas de larga distancia,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telefonía local,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ETB,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telegrama,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telegrafía,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,operador,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telegrama,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,cable,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,cable de voz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,transmitir,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,datos,14
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,la legislación de red de valor agregado,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Callback,6
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Callback,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Rey Moreno,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Gobierno,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,servicios de valor agregado,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,red,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,COLDAPAQ,6
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Isaías Poveda,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,red de datos,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,operadores de tecnología,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tecnología nueva,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,línea telefónica,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tarifas de voz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,llamada telefónica,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ingeniería,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tecnología para datos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,telefonía,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tráfico de datos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tráfico de voz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Centro de Cómputo,6
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,DECNet,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Digital Equipment Corporation,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Burroughs,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Unisys,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Hugo Sin,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Gonzalo Romero,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Fernando Salcedo,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,redes académicas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,BitNet,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Universidad de Columbia,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,El Galpón,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,bits,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,correo electrónico,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,attachment,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,enlaces,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Universidad Nacional,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,dominio,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,.co,8
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Ministerio de Comunicaciones,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,voz,5
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,teleconferencia,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,llamada telefónica,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,National Science Foundation,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,National Foundation,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,CompuServe,9
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,conexión,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,cuenta,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Comercio electrónico,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,navegar,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Gobierno federal,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,uso comercial,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ColonSAT[e],1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Open Way,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ministerio,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Colciencias,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,RUNCOL,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,redes,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,DECNet,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,protocolos,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,protocolos abiertos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tecnología abierta,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,sistemas abiertos,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Ingeniería de Sistemas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Universidad Industrial de Santander,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Hernán Porras Díaz,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,redes de computadores,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Carlos Ardila Arenas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,DTI,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares de comunicaciones,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares europeos,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares de Estados Unidos,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares TCP/IP,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,estándares CCITT,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,TCP/IP,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,CCITT,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,stack,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,computador,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,interconectarlas,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Luis Carlos Sarmiento Angulo,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Banco Bogotá,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,AV VIllas,3
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Banco de Occidente,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Coltefinanciera[g],1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tecnologías disímiles,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,ATH,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,interconexión,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,hardware,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,software,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,EPM,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Granahorrar,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,AV VIllas,2
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,tecnologías Internet,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Conavi,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Davivienda,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,criptografía,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,matemática de la seguridad de la información,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,hacker,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,"Centro de Cómputo¨y hacían cosas súper interesantes. Él se llamaba se llama Roberto, pero tiene un cargo muy importante en Microsoft. Pero era ese ethos. Entonces yo voy, aprendo, curioseo, me unto de la tecnología, miro a ver qué puedo hacer, pero me retiro sin hacer daños permanentes. Es como muy inocente, pero era el ethos de la época. Es que el reto era yo quiero hacerlo, quiero hacer algo interesante, me estoy retando a mí mismo. Eso era lo que se estilaba en esa época. Hoy en día son otras cosas completamente diferentes. ¿Se acuerdan la consulta conservadora cuando participó Noemí Sanín contra Uribe, que aparentemente hackearon la Registraduría? O sea, ya aquí en este momento hay unas fuerzas oscuras muy poderosas, con muchos intereses. O por ejemplo, lo que comentaba Twitter de las bodegas rusas apoyando a Petro. Estos ya unos temas de geopolítica muy oscuros. Recuerden ustedes que la campaña de Hillary Clinton cuando Trump, las hackearon un grupo de colectivos rusos de hacking. Entonces ya el tema de ",1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,foros,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,The News,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Usenet,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Amazon,4
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,Internet,1
Copia de Copia_Trint_Entrevista_Historia_del_Internet_Milton_Quiroga_20230818_120233_Meeting_Recording.docx.txt,medio telemático,1
